"","datetime","temp","humidity","precip","snowdepth","windgust","conditions"
"358",2024-11-15 21:00:00,53.3,45.5,0,0,21.9,"Clear"
"359",2024-11-15 22:00:00,51.6,47.57,0,0,23,"Clear"
"360",2024-11-15 23:00:00,50.5,46.04,0,0,19,"Clear"
"361",2024-11-16,49.4,42.35,0,0,20.1,"Clear"
"362",2024-11-16 01:00:00,47.6,40.52,0,0,20.6,"Clear"
"363",2024-11-16 02:00:00,47.2,36.89,0,0,20.2,"Clear"
"364",2024-11-16 03:00:00,46.7,36.64,0,0,19.7,"Clear"
"365",2024-11-16 04:00:00,46.7,41.27,0,0,21.9,"Clear"
"366",2024-11-16 05:00:00,46.3,45.53,0,0,20.8,"Clear"
"367",2024-11-16 06:00:00,46.5,48.59,0,0,19.7,"Clear"
"368",2024-11-16 07:00:00,46.8,47.59,0,0,19.7,"Clear"
"369",2024-11-16 08:00:00,48.9,45.35,0,0,26.4,"Clear"
"370",2024-11-16 09:00:00,50.9,43.16,0,0,25.4,"Clear"
"371",2024-11-16 10:00:00,52.9,40.45,0,0,22.8,"Clear"
"372",2024-11-16 11:00:00,55.8,34.15,0,0,32.5,"Clear"
"373",2024-11-16 12:00:00,58.5,29.23,0,0,28.6,"Clear"
"374",2024-11-16 13:00:00,60.6,26.34,0,0,28.1,"Clear"
"375",2024-11-16 14:00:00,61.9,23.22,0,0,28.3,"Clear"
"376",2024-11-16 15:00:00,62.6,22.28,0,0,24.8,"Clear"
"377",2024-11-16 16:00:00,61.6,25.16,0,0,33.3,"Clear"
"378",2024-11-16 17:00:00,59.6,27.59,0,0,29,"Clear"
"379",2024-11-16 18:00:00,57.7,29.8,0,0,28.9,"Clear"
"380",2024-11-16 19:00:00,56.4,31.02,0,0,26.2,"Clear"
"381",2024-11-16 20:00:00,55.5,31.32,0,0,26.3,"Clear"
"382",2024-11-16 21:00:00,53.7,33.93,0,0,25.3,"Clear"
"383",2024-11-16 22:00:00,52.7,35.23,0,0,25.3,"Clear"
"384",2024-11-16 23:00:00,51.6,37.34,0,0,28.2,"Clear"
"385",2024-11-17,50.5,37.33,0,0,21.8,"Clear"
"386",2024-11-17 01:00:00,49.4,36.55,0,0,19.7,"Clear"
"387",2024-11-17 02:00:00,48.4,40.82,0,0,16.1,"Clear"
"388",2024-11-17 03:00:00,47.4,44.49,0,0,18.8,"Clear"
"389",2024-11-17 04:00:00,46.5,47.08,0,0,12.8,"Clear"
"390",2024-11-17 05:00:00,46.7,48.9,0,0,10.3,"Clear"
"391",2024-11-17 06:00:00,46.5,50.3,0,0,9.2,"Clear"
"392",2024-11-17 07:00:00,45.4,51.26,0,0,9.2,"Clear"
"393",2024-11-17 08:00:00,46.9,47.9,0,0,9.2,"Clear"
"394",2024-11-17 09:00:00,49.5,44.7,0,0,8.1,"Clear"
"395",2024-11-17 10:00:00,52.2,39.77,0,0,8.1,"Clear"
"396",2024-11-17 11:00:00,55.9,34.51,0,0,10.3,"Clear"
"397",2024-11-17 12:00:00,60.8,25.88,0,0,11.4,"Clear"
"398",2024-11-17 13:00:00,61.7,23.62,0,0,9.2,"Partially cloudy"
"399",2024-11-17 14:00:00,62.9,21.82,0,0,8.1,"Partially cloudy"
"400",2024-11-17 15:00:00,62.4,20.47,0,0,8.1,"Partially cloudy"
"401",2024-11-17 16:00:00,62.2,22.48,0,0,8.1,"Partially cloudy"
"402",2024-11-17 17:00:00,60.5,24.38,0,0,6.9,"Partially cloudy"
"403",2024-11-17 18:00:00,58.5,27.14,0,0,6.9,"Partially cloudy"
"404",2024-11-17 19:00:00,57.6,31.99,0,0,8.3,"Partially cloudy"
"405",2024-11-17 20:00:00,56.4,35.27,0,0,10.1,"Partially cloudy"
"406",2024-11-17 21:00:00,56.5,33.19,0,0,11.9,"Partially cloudy"
"407",2024-11-17 22:00:00,55.3,34.11,0,0,12.3,"Partially cloudy"
"408",2024-11-17 23:00:00,53.6,38.31,0,0,11.6,"Partially cloudy"
"409",2024-11-18,51.8,42.71,0,0,10.7,"Partially cloudy"
"410",2024-11-18 01:00:00,51.5,43.95,0,0,12.3,"Partially cloudy"
"411",2024-11-18 02:00:00,51,47.86,0,0,13,"Partially cloudy"
"412",2024-11-18 03:00:00,50.2,49.28,0,0,13.9,"Partially cloudy"
"413",2024-11-18 04:00:00,50.3,52.01,0,0,15.9,"Partially cloudy"
"414",2024-11-18 05:00:00,50.5,51.98,0,0,24.2,"Partially cloudy"
"415",2024-11-18 06:00:00,51.6,51.36,0,0,15.7,"Partially cloudy"
"416",2024-11-18 07:00:00,52.3,52.18,0,0,19.7,"Partially cloudy"
"417",2024-11-18 08:00:00,52.7,51.37,0,0,11.6,"Partially cloudy"
"418",2024-11-18 09:00:00,55.1,48.75,0,0,11.2,"Clear"
"419",2024-11-18 10:00:00,58.5,48.17,0,0,12.3,"Clear"
"420",2024-11-18 11:00:00,61.6,45.01,0,0,27.7,"Clear"
"421",2024-11-18 12:00:00,63.4,41.33,0,0,20.9,"Clear"
"422",2024-11-18 13:00:00,64.9,36.41,0,0,22.6,"Clear"
"423",2024-11-18 14:00:00,65.7,35.06,0,0,24.2,"Clear"
"424",2024-11-18 15:00:00,66.4,30.46,0,0,32.2,"Clear"
"425",2024-11-18 16:00:00,64.4,29.83,0,0,23,"Clear"
"426",2024-11-18 17:00:00,62.7,31.27,0,0,24.2,"Clear"
"427",2024-11-18 18:00:00,61.6,31.7,0,0,12.8,"Clear"
"428",2024-11-18 19:00:00,60.7,31.5,0,0,20.8,"Clear"
"429",2024-11-18 20:00:00,58.5,34.13,0,0,11.6,"Clear"
"430",2024-11-18 21:00:00,57.5,34.95,0,0,24.2,"Clear"
"431",2024-11-18 22:00:00,56.2,38.06,0,0,13.2,"Clear"
"432",2024-11-18 23:00:00,55.1,41.67,0,0,13.2,"Clear"
"433",2024-11-19,53.5,46.22,0,0,12.3,"Clear"
"434",2024-11-19 01:00:00,52.5,48.29,0,0,11.9,"Clear"
"435",2024-11-19 02:00:00,51.8,49.58,0,0,12.3,"Clear"
"436",2024-11-19 03:00:00,50.3,53.61,0,0,12.3,"Clear"
"437",2024-11-19 04:00:00,48.8,56.62,0,0,12.5,"Clear"
"438",2024-11-19 05:00:00,48.2,58.32,0,0,12.8,"Clear"
"439",2024-11-19 06:00:00,47.4,59.59,0,0,12.5,"Clear"
"440",2024-11-19 07:00:00,47.2,60.43,0,0,12.3,"Clear"
"441",2024-11-19 08:00:00,47.9,58.91,0,0,11.9,"Partially cloudy"
"442",2024-11-19 09:00:00,49.9,52.78,0,0,11.6,"Partially cloudy"
"443",2024-11-19 10:00:00,52.4,46.26,0,0,19.7,"Partially cloudy"
"444",2024-11-19 11:00:00,53.9,43.94,0,0,11.4,"Partially cloudy"
"445",2024-11-19 12:00:00,56.2,38.22,0,0,10.1,"Clear"
"446",2024-11-19 13:00:00,58,35.39,0,0,8.9,"Partially cloudy"
"447",2024-11-19 14:00:00,59.9,33.43,0,0,8.9,"Partially cloudy"
"448",2024-11-19 15:00:00,59.8,32.31,0,0,7.4,"Partially cloudy"
"449",2024-11-19 16:00:00,58.3,35.52,0,0,6.7,"Partially cloudy"
"450",2024-11-19 17:00:00,56.7,39.03,0,0,5.1,"Partially cloudy"
"451",2024-11-19 18:00:00,56,39.89,0,0,5.4,"Partially cloudy"
"452",2024-11-19 19:00:00,55.8,41.89,0,0,5.4,"Partially cloudy"
"453",2024-11-19 20:00:00,56.2,41.47,0,0,5.1,"Partially cloudy"
"454",2024-11-19 21:00:00,55.8,42.5,0,0,4.9,"Partially cloudy"
"455",2024-11-19 22:00:00,54.7,49.86,0,0,5.6,"Partially cloudy"
"456",2024-11-19 23:00:00,54.2,50.44,0,0,5.6,"Overcast"
"457",2024-11-20,54.7,52.6,0,0,5.8,"Partially cloudy"
"458",2024-11-20 01:00:00,54.5,55.18,0,0,5.8,"Partially cloudy"
"459",2024-11-20 02:00:00,53.8,56.3,0,0,4.7,"Overcast"
"460",2024-11-20 03:00:00,53.8,54.28,0,0,4.3,"Overcast"
"461",2024-11-20 04:00:00,53.6,53.39,0,0,3.6,"Overcast"
"462",2024-11-20 05:00:00,54,53.21,0,0,4,"Overcast"
"463",2024-11-20 06:00:00,54,53.43,0,0,4.3,"Overcast"
"464",2024-11-20 07:00:00,53.8,55.86,0,0,5.6,"Overcast"
"465",2024-11-20 08:00:00,53.8,53.15,0,0,6.7,"Overcast"
"466",2024-11-20 09:00:00,54.9,52.94,0,0,6.7,"Overcast"
"467",2024-11-20 10:00:00,55.7,47.8,0,0,6.9,"Overcast"
"468",2024-11-20 11:00:00,57.4,46.93,0,0,7.2,"Overcast"
"469",2024-11-20 12:00:00,58.5,45.4,0,0,7.6,"Overcast"
"470",2024-11-20 13:00:00,58.5,46.39,0,0,7.8,"Overcast"
"471",2024-11-20 14:00:00,58.3,50.45,0,0,9.2,"Overcast"
"472",2024-11-20 15:00:00,58.3,50.01,0,0,7.4,"Overcast"
"473",2024-11-20 16:00:00,56.8,53.51,0,0,7.6,"Overcast"
"474",2024-11-20 17:00:00,57.1,54.94,0,0,7.2,"Overcast"
"475",2024-11-20 18:00:00,57.1,57.49,0,0,10.5,"Overcast"
"476",2024-11-20 19:00:00,57.3,58.9,0,0,11.9,"Overcast"
"477",2024-11-20 20:00:00,57.1,58.28,0,0,11.6,"Overcast"
"478",2024-11-20 21:00:00,56.4,65.03,0,0,12.5,"Overcast"
"479",2024-11-20 22:00:00,56.4,68.39,0,0,23,"Overcast"
"480",2024-11-20 23:00:00,55.4,67.97,0,0,26.4,"Overcast"
"481",2024-11-21,54.3,69.52,0,0,25.3,"Overcast"
"482",2024-11-21 01:00:00,54,69.98,0.002,0,24.4,"Rain, Overcast"
"483",2024-11-21 02:00:00,51.7,82.02,0.073,0,21.3,"Rain, Overcast"
"484",2024-11-21 03:00:00,50.4,86.98,0.214,0,17,"Rain, Overcast"
"485",2024-11-21 04:00:00,49.3,90.34,0.063,0,13.9,"Rain, Overcast"
"486",2024-11-21 05:00:00,48.6,89.78,0.119,0,18.6,"Rain, Overcast"
"487",2024-11-21 06:00:00,48.1,88.14,0.128,0,18.8,"Rain, Overcast"
"488",2024-11-21 07:00:00,47.4,84.78,0.014,0,18.3,"Rain, Overcast"
"489",2024-11-21 08:00:00,47.1,86.31,0.014,0,19.9,"Rain, Overcast"
"490",2024-11-21 09:00:00,47.2,86.95,0.006,0,21.3,"Rain, Overcast"
"491",2024-11-21 10:00:00,47.4,87.48,0.022,0,21.3,"Rain, Overcast"
"492",2024-11-21 11:00:00,47.4,89.35,0.046,0,20.6,"Rain, Overcast"
"493",2024-11-21 12:00:00,48.1,87.04,0.038,0,20.9,"Rain, Overcast"
"494",2024-11-21 13:00:00,48.3,85.04,0.002,0,21.9,"Rain, Overcast"
"495",2024-11-21 14:00:00,47.5,87.49,0.019,0,18.3,"Rain, Overcast"
"496",2024-11-21 15:00:00,47.7,86.83,0.018,0,18.3,"Rain, Overcast"
"497",2024-11-21 16:00:00,47.5,87.49,0.019,0,15.2,"Rain, Overcast"
"498",2024-11-21 17:00:00,47.6,86.63,0.046,0,15.2,"Rain, Overcast"
"499",2024-11-21 18:00:00,46.6,89.17,0.08,0,28.6,"Rain, Overcast"
"500",2024-11-21 19:00:00,44,88.99,0.09,0,31.1,"Rain, Overcast"
"501",2024-11-21 20:00:00,42.4,85.86,0.068,0,33.3,"Rain, Overcast"
"502",2024-11-21 21:00:00,40.4,87.51,0.063,0,25.7,"Rain, Overcast"
"503",2024-11-21 22:00:00,39.5,86.95,0.069,0,27.2,"Rain, Overcast"
"504",2024-11-21 23:00:00,38.5,87.01,0.105,0,29.6,"Rain, Overcast"
"505",2024-11-22,37.6,86.74,0.082,0.08,23.1,"Rain, Overcast"
"506",2024-11-22 01:00:00,37.6,86.74,0.073,0,24.1,"Rain, Overcast"
"507",2024-11-22 02:00:00,38.7,85.15,0.033,0,25.3,"Rain, Overcast"
"508",2024-11-22 03:00:00,39.3,84,0.02,0,29.2,"Rain, Overcast"
"509",2024-11-22 04:00:00,39.5,82.49,0,0,26.1,"Overcast"
"510",2024-11-22 05:00:00,39.3,83.33,0,0,31,"Overcast"
"511",2024-11-22 06:00:00,39.3,82.8,0.018,0,35.3,"Rain, Overcast"
"512",2024-11-22 07:00:00,38.7,79.42,0.031,0,34.7,"Rain, Overcast"
"513",2024-11-22 08:00:00,38.6,76.18,0.004,0,30.5,"Rain, Overcast"
"514",2024-11-22 09:00:00,38.4,79.07,0.019,0,29.6,"Rain, Overcast"
"515",2024-11-22 10:00:00,39.5,79.12,0.006,0,25.3,"Rain, Overcast"
"516",2024-11-22 11:00:00,40.1,74.52,0,0,29.2,"Overcast"
"517",2024-11-22 12:00:00,40.1,72.19,0,0,26.7,"Overcast"
"518",2024-11-22 13:00:00,40.1,74.56,0,0,27.9,"Overcast"
"519",2024-11-22 14:00:00,39.8,76.51,0.01,0,23.7,"Rain, Overcast"
"520",2024-11-22 15:00:00,40.1,75.74,0.002,0,26.4,"Rain, Overcast"
"521",2024-11-22 16:00:00,40.1,75.74,0,0,23,"Overcast"
"522",2024-11-22 17:00:00,39.1,78.29,0.034,0,19.7,"Rain, Overcast"
"523",2024-11-22 18:00:00,38.2,85.53,0.05,0,19.5,"Rain, Overcast"
"524",2024-11-22 19:00:00,38.2,86.08,0.055,0,15,"Rain, Overcast"
"525",2024-11-22 20:00:00,38.4,86.31,0.037,0,12.3,"Rain, Overcast"
"526",2024-11-22 21:00:00,37.7,85.99,0.042,0,9.8,"Rain, Overcast"
"527",2024-11-22 22:00:00,37.3,85.75,0.045,0,8.1,"Rain, Overcast"
"528",2024-11-22 23:00:00,37.9,86.93,0.014,0,8.3,"Rain, Overcast"
"529",2024-11-23,38.1,86.24,0.014,0,11,"Rain, Overcast"
"530",2024-11-23 01:00:00,37.9,86,0.002,0,14.5,"Rain, Overcast"
"531",2024-11-23 02:00:00,38.4,87.04,0.007,0,15.7,"Rain, Overcast"
"532",2024-11-23 03:00:00,39.7,88.5,0.007,0,16.6,"Rain, Overcast"
"533",2024-11-23 04:00:00,39.7,86.09,0,0,18.6,"Overcast"
"534",2024-11-23 05:00:00,39.8,83.71,0,0,20.1,"Overcast"
"535",2024-11-23 06:00:00,39.1,82.73,0,0,18.6,"Clear"
"536",2024-11-23 07:00:00,39.4,80.61,0,0,25.3,"Clear"
"537",2024-11-23 08:00:00,40.5,75.83,0,0,23.5,"Partially cloudy"
"538",2024-11-23 09:00:00,42.9,71.24,0,0,27,"Partially cloudy"
"539",2024-11-23 10:00:00,44.6,64.87,0,0,29.1,"Partially cloudy"
"540",2024-11-23 11:00:00,47,59.33,0,0,30.9,"Partially cloudy"
"541",2024-11-23 12:00:00,47.5,58.1,0,0,43.4,"Partially cloudy"
"542",2024-11-23 13:00:00,47.9,55.19,0,0,34.1,"Partially cloudy"
"543",2024-11-23 14:00:00,49.6,53,0,0,38.6,"Partially cloudy"
"544",2024-11-23 15:00:00,49.5,51.36,0,0,37.3,"Partially cloudy"
"545",2024-11-23 16:00:00,48.7,50.23,0,0,40.4,"Clear"
"546",2024-11-23 17:00:00,47.6,52.58,0,0,38.1,"Clear"
"547",2024-11-23 18:00:00,47.4,52.98,0,0,30.4,"Clear"
"548",2024-11-23 19:00:00,47.2,55.24,0,0,29,"Clear"
"549",2024-11-23 20:00:00,47.2,57.92,0,0,22.5,"Partially cloudy"
"550",2024-11-23 21:00:00,47.4,59.24,0,0,24.8,"Partially cloudy"
"551",2024-11-23 22:00:00,48.3,61.43,0,0,21.8,"Partially cloudy"
"552",2024-11-23 23:00:00,48.4,58.38,0,0,25.3,"Partially cloudy"
"553",2024-11-24,48.5,55.48,0,0,29.1,"Clear"
"554",2024-11-24 01:00:00,49.1,51.91,0,0,22.7,"Partially cloudy"
"555",2024-11-24 02:00:00,48.4,53.28,0,0,27.3,"Partially cloudy"
"556",2024-11-24 03:00:00,47.4,52.01,0,0,25.1,"Partially cloudy"
"557",2024-11-24 04:00:00,47.4,47.53,0,0,27.7,"Partially cloudy"
"558",2024-11-24 05:00:00,46.5,49.19,0,0,24.6,"Clear"
"559",2024-11-24 06:00:00,45.6,55.95,0,0,25.8,"Clear"
"560",2024-11-24 07:00:00,45.3,59.26,0,0,26.4,"Partially cloudy"
"561",2024-11-24 08:00:00,45.6,60.62,0,0,29.8,"Partially cloudy"
"562",2024-11-24 09:00:00,47.9,52.48,0,0,25.6,"Clear"
"563",2024-11-24 10:00:00,49.1,46.3,0,0,30.7,"Partially cloudy"
"564",2024-11-24 11:00:00,50.9,42.04,0,0,35.6,"Partially cloudy"
"565",2024-11-24 12:00:00,51.6,43.27,0,0,33.2,"Partially cloudy"
"566",2024-11-24 13:00:00,53.4,38.31,0,0,29.7,"Partially cloudy"
"567",2024-11-24 14:00:00,52.9,38.18,0,0,30.2,"Partially cloudy"
"568",2024-11-24 15:00:00,52.8,39.75,0,0,29.8,"Partially cloudy"
"569",2024-11-24 16:00:00,52.6,41.57,0,0,31.1,"Partially cloudy"
"570",2024-11-24 17:00:00,51.5,48.02,0,0,29.6,"Overcast"
"571",2024-11-24 18:00:00,50.3,54.61,0,0,26.2,"Overcast"
"572",2024-11-24 19:00:00,49.3,56.58,0,0,22.1,"Overcast"
"573",2024-11-24 20:00:00,48.5,53.8,0,0,24.9,"Partially cloudy"
"574",2024-11-24 21:00:00,47.7,56.69,0,0,19.7,"Partially cloudy"
"575",2024-11-24 22:00:00,47.2,57.09,0,0,26.4,"Clear"
"576",2024-11-24 23:00:00,46.5,57.1,0,0,14.1,"Clear"
"577",2024-11-25,45.4,59.66,0,0,21.9,"Clear"
"578",2024-11-25 01:00:00,44.7,60.52,0,0,25.3,"Clear"
"579",2024-11-25 02:00:00,44.1,59.28,0,0,20.8,"Clear"
"580",2024-11-25 03:00:00,43.4,59.19,0,0,15.4,"Clear"
"581",2024-11-25 04:00:00,42.6,59.12,0,0,14.8,"Partially cloudy"
"582",2024-11-25 05:00:00,42.7,59.78,0,0,13.9,"Partially cloudy"
"583",2024-11-25 06:00:00,41.9,59.95,0,0,13.4,"Partially cloudy"
"584",2024-11-25 07:00:00,42.4,58.94,0,0,13.2,"Clear"
"585",2024-11-25 08:00:00,42.6,59.12,0,0,19.7,"Clear"
"586",2024-11-25 09:00:00,44,55.73,0,0,12.3,"Clear"
"587",2024-11-25 10:00:00,46.8,48.35,0,0,13.2,"Clear"
"588",2024-11-25 11:00:00,48.1,43.93,0,0,12.8,"Clear"
"589",2024-11-25 12:00:00,50,38.63,0,0,10.7,"Clear"
"590",2024-11-25 13:00:00,52.2,34.99,0,0,9.6,"Partially cloudy"
"591",2024-11-25 14:00:00,53.1,34.85,0,0,11.2,"Partially cloudy"
"592",2024-11-25 15:00:00,54.2,31.87,0,0,9.4,"Partially cloudy"
"593",2024-11-25 16:00:00,54,31.63,0,0,6.9,"Partially cloudy"
"594",2024-11-25 17:00:00,51.6,36.31,0,0,5.6,"Partially cloudy"
"595",2024-11-25 18:00:00,50.3,39.97,0,0,7.4,"Partially cloudy"
"596",2024-11-25 19:00:00,52.2,40.94,0,0,8.5,"Overcast"
"597",2024-11-25 20:00:00,53.1,39.67,0,0,8.5,"Overcast"
"598",2024-11-25 21:00:00,53.1,41.06,0,0,8.5,"Overcast"
"599",2024-11-25 22:00:00,53.7,43.62,0,0,7.8,"Overcast"
"600",2024-11-25 23:00:00,53.1,46.87,0,0,7.8,"Overcast"
"601",2024-11-26,53.8,47.2,0,0,7.6,"Overcast"
"602",2024-11-26 01:00:00,52.9,50.81,0,0,7.4,"Overcast"
"603",2024-11-26 02:00:00,52.9,55.51,0,0,6.3,"Overcast"
"604",2024-11-26 03:00:00,52.5,58.29,0,0,6.5,"Overcast"
"605",2024-11-26 04:00:00,52.7,66.35,0,0,7.2,"Overcast"
"606",2024-11-26 05:00:00,53.1,76.88,0,0,7.6,"Overcast"
"607",2024-11-26 06:00:00,53.7,79.1,0,0,8.5,"Partially cloudy"
"608",2024-11-26 07:00:00,55.4,80.63,0,0,11.4,"Overcast"
"609",2024-11-26 08:00:00,56.2,85.27,0.014,0,19.2,"Rain, Overcast"
"610",2024-11-26 09:00:00,55.5,88.1,0.118,0,20.4,"Rain, Overcast"
"611",2024-11-26 10:00:00,54.2,87.27,0.053,0,20.1,"Rain, Overcast"
"612",2024-11-26 11:00:00,53.4,86.6,0.015,0,18.6,"Rain, Overcast"
"613",2024-11-26 12:00:00,54.6,83.06,0,0,21.9,"Overcast"
"614",2024-11-26 13:00:00,55.9,73.85,0,0,24.2,"Overcast"
"615",2024-11-26 14:00:00,57.6,65.4,0,0,19.6,"Partially cloudy"
"616",2024-11-26 15:00:00,58.3,55.04,0,0,24.2,"Partially cloudy"
"617",2024-11-26 16:00:00,58.2,51.58,0,0,16.8,"Partially cloudy"
"618",2024-11-26 17:00:00,58,46.85,0,0,17.2,"Partially cloudy"
"619",2024-11-26 18:00:00,56.2,50.14,0,0,21.9,"Partially cloudy"
"620",2024-11-26 19:00:00,53.4,44.06,0,0,22.8,"Clear"
"621",2024-11-26 20:00:00,52.3,44.53,0,0,12.3,"Clear"
"622",2024-11-26 21:00:00,50.3,46.72,0,0,11.6,"Clear"
"623",2024-11-26 22:00:00,48.4,48.62,0,0,10.3,"Clear"
"624",2024-11-26 23:00:00,48,47.89,0,0,10.7,"Clear"
"625",2024-11-27,46.9,51.34,0,0,11.4,"Clear"
"626",2024-11-27 01:00:00,46.1,50.92,0,0,13.2,"Clear"
"627",2024-11-27 02:00:00,44.8,53.58,0,0,13,"Partially cloudy"
"628",2024-11-27 03:00:00,45.1,52.91,0,0,12.8,"Partially cloudy"
"629",2024-11-27 04:00:00,44.2,54.72,0,0,13,"Partially cloudy"
"630",2024-11-27 05:00:00,43.6,55.83,0,0,13,"Partially cloudy"
"631",2024-11-27 06:00:00,43.2,56.43,0,0,12.5,"Partially cloudy"
"632",2024-11-27 07:00:00,42.7,57.13,0,0,13,"Partially cloudy"
"633",2024-11-27 08:00:00,43.5,56.64,0,0,13.2,"Partially cloudy"
"634",2024-11-27 09:00:00,46,50.72,0,0,13.6,"Partially cloudy"
"635",2024-11-27 10:00:00,47,47.47,0,0,21.9,"Partially cloudy"
"636",2024-11-27 11:00:00,47.9,44.5,0,0,20.8,"Partially cloudy"
"637",2024-11-27 12:00:00,50.2,41.86,0,0,20.8,"Partially cloudy"
"638",2024-11-27 13:00:00,50.9,39.18,0,0,19.7,"Partially cloudy"
"639",2024-11-27 14:00:00,51.7,36.64,0,0,14.8,"Partially cloudy"
"640",2024-11-27 15:00:00,51.5,35.41,0,0,13,"Partially cloudy"
"641",2024-11-27 16:00:00,50.6,37.28,0,0,9.2,"Partially cloudy"
"642",2024-11-27 17:00:00,49.4,39.93,0,0,7.8,"Partially cloudy"
"643",2024-11-27 18:00:00,48.9,41.24,0,0,8.9,"Partially cloudy"
"644",2024-11-27 19:00:00,48.4,43.44,0,0,8.9,"Partially cloudy"
"645",2024-11-27 20:00:00,48,43.74,0,0,8.9,"Partially cloudy"
"646",2024-11-27 21:00:00,48.4,43.69,0,0,8.5,"Partially cloudy"
"647",2024-11-27 22:00:00,48.4,43.69,0,0,8.3,"Partially cloudy"
"648",2024-11-27 23:00:00,48.5,43.92,0,0,7.8,"Overcast"
"649",2024-11-28,48.7,42.97,0,0,6.7,"Partially cloudy"
"650",2024-11-28 01:00:00,48.5,44.48,0,0,5.8,"Overcast"
"651",2024-11-28 02:00:00,48,48.59,0,0,6.3,"Overcast"
"652",2024-11-28 03:00:00,47.8,51.27,0,0,9.4,"Overcast"
"653",2024-11-28 04:00:00,47,59.71,0,0,12.8,"Overcast"
"654",2024-11-28 05:00:00,46.3,67.75,0.001,0,12.8,"Rain, Overcast"
"655",2024-11-28 06:00:00,44.3,81.02,0.049,0,15.7,"Rain, Overcast"
"656",2024-11-28 07:00:00,44.3,85.28,0.035,0,18.1,"Rain, Overcast"
"657",2024-11-28 08:00:00,45,87.35,0.071,0,21,"Rain, Overcast"
"658",2024-11-28 09:00:00,45.6,87.09,0.077,0,23,"Rain, Overcast"
"659",2024-11-28 10:00:00,46.3,90.9,0.124,0,23.3,"Rain, Overcast"
"660",2024-11-28 11:00:00,47.8,91.45,0.129,0,22.8,"Rain, Overcast"
"661",2024-11-28 12:00:00,48.8,89.32,0.114,0,18.6,"Rain, Overcast"
"662",2024-11-28 13:00:00,49.3,90.9,0.046,0,14.3,"Rain, Overcast"
"663",2024-11-28 14:00:00,47.8,89.75,0.01,0,15.7,"Rain, Overcast"
"664",2024-11-28 15:00:00,47.4,87.48,0,0,22.1,"Overcast"
"665",2024-11-28 16:00:00,45.6,83.53,0,0,27.3,"Overcast"
"666",2024-11-28 17:00:00,43.6,80.16,0,0,27.5,"Overcast"
"667",2024-11-28 18:00:00,43.5,73.73,0,0,29.2,"Partially cloudy"
"668",2024-11-28 19:00:00,43.5,67.4,0,0,31.6,"Clear"
"669",2024-11-28 20:00:00,43.5,64.92,0,0,27.8,"Partially cloudy"
"670",2024-11-28 21:00:00,43.3,64.14,0,0,28.2,"Clear"
"671",2024-11-28 22:00:00,43.3,61.21,0,0,22.3,"Clear"
"672",2024-11-28 23:00:00,42.7,62.52,0,0,28.2,"Partially cloudy"
"673",2024-11-29,42.6,59.26,0,0,28.9,"Clear"
"674",2024-11-29 01:00:00,42.4,59.29,0,0,25.3,"Clear"
"675",2024-11-29 02:00:00,41.5,59.69,0,0,20.2,"Clear"
"676",2024-11-29 03:00:00,40.8,58.05,0,0,18.8,"Clear"
"677",2024-11-29 04:00:00,40.8,58.39,0,0,16.8,"Clear"
"678",2024-11-29 05:00:00,39.7,63.17,0,0,16.1,"Partially cloudy"
"679",2024-11-29 06:00:00,40.9,60.14,0,0,14.5,"Overcast"
"680",2024-11-29 07:00:00,40.9,63.3,0,0,13.6,"Overcast"
"681",2024-11-29 08:00:00,41.3,63.88,0,0,13.6,"Overcast"
"682",2024-11-29 09:00:00,42.4,61.22,0,0,14.8,"Overcast"
"683",2024-11-29 10:00:00,42.8,61.47,0,0,18.1,"Overcast"
"684",2024-11-29 11:00:00,45.2,54.98,0,0,19.9,"Clear"
"685",2024-11-29 12:00:00,46.3,48.02,0,0,20.1,"Partially cloudy"
"686",2024-11-29 13:00:00,46.8,44.36,0,0,22.4,"Partially cloudy"
"687",2024-11-29 14:00:00,45.4,42.99,0,0,27.7,"Overcast"
"688",2024-11-29 15:00:00,44.4,47.41,0,0,26.5,"Overcast"
"689",2024-11-29 16:00:00,44.4,46.48,0,0,22.3,"Overcast"
"690",2024-11-29 17:00:00,41.1,62.01,0.002,0,29.8,"Rain, Overcast"
"691",2024-11-29 18:00:00,40.4,65.01,0,0,21.2,"Partially cloudy"
"692",2024-11-29 19:00:00,39.4,57.34,0,0,23.2,"Partially cloudy"
"693",2024-11-29 20:00:00,38.1,53.6,0,0,23.7,"Clear"
"694",2024-11-29 21:00:00,37.1,49.5,0,0,19.4,"Clear"
"695",2024-11-29 22:00:00,35.9,51.4,0,0,25.8,"Clear"
"696",2024-11-29 23:00:00,35.3,51.42,0,0,21.4,"Clear"
"697",2024-11-30,34.5,53.03,0,0,19.1,"Clear"
"698",2024-11-30 01:00:00,34.2,53.77,0,0,17.2,"Clear"
"699",2024-11-30 02:00:00,33.4,55.38,0,0,23,"Clear"
"700",2024-11-30 03:00:00,32.3,55.18,0,0,24.2,"Clear"
"701",2024-11-30 04:00:00,32.3,53.08,0,0,17.2,"Clear"
"702",2024-11-30 05:00:00,31.4,55.07,0,0,24.2,"Clear"
"703",2024-11-30 06:00:00,31.2,54.48,0,0,24.2,"Clear"
"704",2024-11-30 07:00:00,30.5,54.51,0,0,16.6,"Clear"
"705",2024-11-30 08:00:00,30.8,53.92,0,0,24.2,"Clear"
